<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^DJI,D,20081201,000000,8826.89,8826.89,8123.04,8149.09,6052010000,0
^DJI,D,20081202,000000,8153.75,8490.62,8072.47,8419.09,6170100000,0
^DJI,D,20081203,000000,8409.14,8654.77,8170.19,8591.69,6221880000,0
^DJI,D,20081204,000000,8587.07,8705.98,8222.84,8376.24,5860390000,0
^DJI,D,20081205,000000,8376.08,8722.47,8084.25,8635.42,6165370000,0
^DJI,D,20081208,000000,8637.65,9151.61,8637.65,8934.18,6553600000,0
^DJI,D,20081209,000000,8934.10,8978.14,8591.69,8691.33,5693110000,0
^DJI,D,20081210,000000,8693.00,8942.46,8589.86,8761.42,5942130000,0
^DJI,D,20081211,000000,8750.13,8861.86,8480.18,8565.09,5513840000,0
^DJI,D,20081212,000000,8563.10,8705.43,8272.22,8629.68,5959590000,0
^DJI,D,20081215,000000,8628.81,8738.40,8431.04,8564.53,4982390000,0
^DJI,D,20081216,000000,8565.65,8985.63,8534.03,8924.14,6009780000,0
^DJI,D,20081217,000000,8921.91,9001.96,8701.13,8824.34,5907380000,0
^DJI,D,20081218,000000,8823.94,8946.36,8516.02,8604.99,5675000000,0
^DJI,D,20081219,000000,8606.50,8823.78,8499.06,8579.11,6705310000,0
^DJI,D,20081222,000000,8573.37,8672.06,8351.79,8519.69,4869850000,0
^DJI,D,20081223,000000,8518.65,8647.60,8376.80,8419.49,4051970000,0
^DJI,D,20081224,000000,8428.17,8498.26,8417.02,8468.48,1546550000,0
^DJI,D,20081226,000000,8468.71,8581.58,8434.94,8515.55,1880050000,0
^DJI,D,20081229,000000,8515.87,8575.60,8349.24,8483.93,3323430000,0
^DJI,D,20081230,000000,8487.51,8700.89,8463.70,8668.39,3627800000,0
^DJI,D,20081231,000000,8666.48,8862.65,8634.06,8776.39,4172940000,0
^DJI,D,20090102,000000,8772.25,9080.57,8725.10,9034.69,4048270000,0
^DJI,D,20090105,000000,9027.13,9093.47,8841.70,8952.89,5413910000,0
^DJI,D,20090106,000000,8954.57,9175.19,8868.07,9015.10,5392620000,0
^DJI,D,20090107,000000,8996.94,8996.94,8690.45,8769.70,4704940000,0
^DJI,D,20090108,000000,8769.94,8807.14,8593.52,8742.46,4991550000,0
^DJI,D,20090109,000000,8738.80,8800.45,8541.75,8599.18,4716500000,0
^DJI,D,20090112,000000,8599.26,8653.97,8391.85,8473.97,4725050000,0
^DJI,D,20090113,000000,8474.61,8584.68,8325.59,8448.56,5017470000,0
^DJI,D,20090114,000000,8446.01,8446.01,8097.95,8200.14,5407880000,0
^DJI,D,20090115,000000,8196.24,8326.06,7949.65,8212.49,7807350400,0
^DJI,D,20090116,000000,8215.67,8424.59,8086.01,8281.22,6786040000,0
^DJI,D,20090120,000000,8279.63,8309.02,7920.66,7949.09,6375230000,0
^DJI,D,20090121,000000,7949.17,8286.40,7890.63,8228.10,6467830000,0
^DJI,D,20090122,000000,8224.43,8239.33,7925.75,8122.80,5843830000,0
^DJI,D,20090123,000000,8108.79,8187.88,7856.86,8077.56,5832160000,0
^DJI,D,20090126,000000,8078.04,8278.12,7971.15,8116.03,6039940000,0
^DJI,D,20090127,000000,8117.39,8264.10,8042.60,8174.73,5353260000,0
^DJI,D,20090128,000000,8175.93,8446.33,8175.93,8375.45,6199180000,0
^DJI,D,20090129,000000,8373.06,8373.06,8092.14,8149.01,5067060000,0
^DJI,D,20090130,000000,8149.01,8243.95,7924.88,8000.86,5350580000,0
^DJI,D,20090202,000000,8000.62,8053.43,7796.17,7936.83,5673270000,0
^DJI,D,20090203,000000,7936.99,8157.13,7855.19,8078.36,5886310000,0
^DJI,D,20090204,000000,8070.32,8197.04,7899.79,7956.66,6420450000,0
^DJI,D,20090205,000000,7954.83,8138.65,7811.70,8063.07,6624030000,0
^DJI,D,20090206,000000,8056.38,8360.07,8044.03,8280.59,6484100000,0
^DJI,D,20090209,000000,8281.38,8376.56,8137.70,8270.87,5574370000,0
^DJI,D,20090210,000000,8269.36,8293.17,7835.83,7888.88,6770169600,0
^DJI,D,20090211,000000,7887.05,8042.36,7820.14,7939.53,5926460000,0
^DJI,D,20090212,000000,7931.97,7956.02,7662.04,7932.76,6476460000,0
^DJI,D,20090213,000000,7933.00,8005.96,7811.38,7850.41,5296650000,0
^DJI,D,20090217,000000,7845.63,7845.63,7502.59,7552.60,5907820000,0
^DJI,D,20090218,000000,7546.35,7661.56,7451.37,7555.63,5740710000,0
^DJI,D,20090219,000000,7555.23,7679.01,7420.63,7465.95,5746940000,0
^DJI,D,20090220,000000,7461.49,7500.44,7226.29,7365.67,8210590400,0
^DJI,D,20090223,000000,7365.99,7477.10,7092.64,7114.78,6509300000,0
^DJI,D,20090224,000000,7115.34,7396.34,7077.35,7350.94,7234489600,0
^DJI,D,20090225,000000,7349.58,7442.13,7123.94,7270.89,7483640000,0
^DJI,D,20090226,000000,7269.06,7451.13,7135.25,7182.08,7599969600,0
^DJI,D,20090227,000000,7180.97,7244.61,6952.06,7062.93,8926480000,0
^DJI,D,20090302,000000,7056.48,7056.48,6736.69,6763.29,7868289600,0
^DJI,D,20090303,000000,6764.81,6922.59,6661.74,6726.02,7583230400,0
^DJI,D,20090304,000000,6726.50,7012.19,6715.11,6875.84,7673620000,0
^DJI,D,20090305,000000,6874.01,6874.01,6531.28,6594.44,7507249600,0
^DJI,D,20090306,000000,6595.16,6776.44,6443.27,6626.94,7331830400,0
^DJI,D,20090309,000000,6625.74,6758.44,6440.08,6547.05,7277320000,0
^DJI,D,20090310,000000,6547.01,6951.50,6547.01,6926.49,8618329600,0
^DJI,D,20090311,000000,6923.13,7078.22,6804.55,6930.40,7287809600,0
^DJI,D,20090312,000000,6932.39,7198.25,6840.79,7170.06,7326630400,0
^DJI,D,20090313,000000,7219.20,7241.98,7106.34,7223.98,6787089600,0
^DJI,D,20090316,000000,7225.33,7428.75,7171.41,7216.97,7883540000,0
^DJI,D,20090317,000000,7218.00,7407.41,7129.60,7395.70,6156800000,0
^DJI,D,20090318,000000,7395.70,7592.03,7218.24,7486.58,9098449600,0
^DJI,D,20090319,000000,7489.68,7624.45,7325.13,7400.80,9033870400,0
^DJI,D,20090320,000000,7402.31,7524.81,7215.77,7278.38,7643720000,0
^DJI,D,20090323,000000,7279.25,7789.24,7279.25,7775.86,7715769600,0
^DJI,D,20090324,000000,7773.47,7837.11,7585.98,7660.21,6767980000,0
^DJI,D,20090325,000000,7659.81,7897.48,7539.54,7749.81,7687180000,0
^DJI,D,20090326,000000,7752.36,7969.00,7709.19,7924.56,6992960000,0
^DJI,D,20090327,000000,7922.57,7922.57,7695.97,7776.18,5600210000,0
^DJI,D,20090330,000000,7773.31,7773.31,7406.85,7522.02,5912660000,0
^DJI,D,20090331,000000,7523.77,7744.24,7502.98,7608.92,6089100000,0
^DJI,D,20090401,000000,7606.13,7804.77,7450.74,7761.60,6034140000,0
^DJI,D,20090402,000000,7763.99,8129.33,7763.99,7978.08,7542809600,0
^DJI,D,20090403,000000,7980.63,8090.71,7850.33,8017.59,5855640000,0
^DJI,D,20090406,000000,8016.16,8037.42,7830.66,7975.85,6210000000,0
^DJI,D,20090407,000000,7968.92,7968.92,7733.56,7789.56,5155580000,0
^DJI,D,20090408,000000,7788.68,7925.36,7715.09,7837.11,5938460000,0
^DJI,D,20090409,000000,7839.89,8150.44,7839.89,8083.38,7600710400,0
^DJI,D,20090413,000000,8082.02,8146.86,7888.96,8057.81,6434890000,0
^DJI,D,20090414,000000,8057.41,8076.05,7840.53,7920.18,7569840000,0
^DJI,D,20090415,000000,7914.92,8069.92,7808.19,8029.62,6241100000,0
^DJI,D,20090416,000000,8029.14,8201.81,7933.08,8125.43,6598670000,0
^DJI,D,20090417,000000,8125.43,8251.20,8024.92,8131.33,7352009600,0
^DJI,D,20090420,000000,8128.94,8128.94,7801.58,7841.73,6973960000,0
^DJI,D,20090421,000000,7841.73,8027.54,7699.79,7969.56,7436489600,0
^DJI,D,20090422,000000,7964.78,8111.02,7802.46,7886.57,7327860000,0
^DJI,D,20090423,000000,7886.81,8015.36,7762.80,7957.06,6563100000,0
^DJI,D,20090424,000000,7957.45,8182.30,7905.60,8076.29,7114440000,0
^DJI,D,20090427,000000,8073.82,8152.27,7920.42,8025.00,5613460000,0
^DJI,D,20090428,000000,8023.56,8136.74,7898.75,8016.95,6328000000,0
^DJI,D,20090429,000000,8018.31,8278.12,8018.31,8185.73,6101620000,0
^DJI,D,20090430,000000,8188.51,8383.81,8083.62,8168.12,6862540000,0
^DJI,D,20090501,000000,8167.41,8278.28,8047.54,8212.41,5312170000,0
^DJI,D,20090504,000000,8167.41,8278.28,8047.54,8212.41,7038840000,0
^DJI,D,20090505,000000,8425.55,8520.80,8321.37,8410.65,6882860000,0
^DJI,D,20090506,000000,8403.48,8608.26,8350.12,8512.28,8555040000,0
^DJI,D,20090507,000000,8513.56,8651.51,8296.04,8409.85,9120100000,0
^DJI,D,20090508,000000,8410.73,8657.96,8388.11,8574.65,8163280000,0
^DJI,D,20090511,000000,8569.23,8569.23,8347.41,8418.77,6150600000,0
^DJI,D,20090512,000000,8419.17,8574.88,8306.47,8469.11,6871750400,0
^DJI,D,20090513,000000,8461.80,8461.80,8208.74,8284.89,7091820000,0
^DJI,D,20090514,000000,8285.92,8427.93,8218.94,8331.32,6134870000,0
^DJI,D,20090515,000000,8326.22,8422.28,8206.67,8268.64,5439720000,0
^DJI,D,20090518,000000,8270.15,8534.66,8270.15,8504.08,5702150000,0
^DJI,D,20090519,000000,8502.48,8594.16,8402.61,8474.85,6616270000,0
^DJI,D,20090520,000000,8471.82,8645.85,8376.40,8422.04,8205060000,0
^DJI,D,20090521,000000,8416.07,8416.07,8185.25,8292.13,6019840000,0
^DJI,D,20090522,000000,8292.21,8415.75,8218.86,8277.32,5155320000,0
^DJI,D,20090526,000000,8275.33,8523.59,8194.33,8473.49,5667050000,0
^DJI,D,20090527,000000,8473.65,8534.66,8280.82,8300.02,5698800000,0
^DJI,D,20090528,000000,8300.50,8463.70,8221.65,8403.80,5738980000,0
^DJI,D,20090529,000000,8404.04,8541.27,8323.91,8500.33,6050420000,0
^DJI,D,20090601,000000,8501.53,8797.58,8501.53,8721.44,6370440000,0
^DJI,D,20090602,000000,8721.60,8832.16,8635.25,8740.87,5987340000,0
^DJI,D,20090603,000000,8740.07,8750.83,8556.90,8675.24,5323770000,0
^DJI,D,20090604,000000,8665.72,8802.59,8609.17,8750.24,5352890000,0
^DJI,D,20090605,000000,8751.75,8900.48,8673.41,8763.13,5277910000,0
^DJI,D,20090608,000000,8759.35,8832.13,8593.84,8764.49,4483430000,0
^DJI,D,20090609,000000,8764.83,8854.80,8688.99,8763.06,4439950000,0
^DJI,D,20090610,000000,8763.66,8871.36,8625.21,8739.02,5379420000,0
^DJI,D,20090611,000000,8736.23,8911.11,8697.99,8770.92,5500840000,0
^DJI,D,20090612,000000,8770.01,8850.95,8671.61,8799.26,4528120000,0
^DJI,D,20090615,000000,8798.50,8798.50,8540.87,8612.13,4697880000,0
^DJI,D,20090616,000000,8612.44,8688.69,8483.58,8504.67,4951200000,0
^DJI,D,20090617,000000,8504.36,8602.99,8421.46,8497.18,5523650000,0
^DJI,D,20090618,000000,8496.73,8634.28,8438.61,8555.60,4684010000,0
^DJI,D,20090619,000000,8556.96,8665.26,8476.02,8539.73,5713390000,0
^DJI,D,20090622,000000,8538.52,8538.52,8306.66,8339.01,4903940000,0
^DJI,D,20090623,000000,8340.44,8413.22,8239.17,8322.91,5071020000,0
^DJI,D,20090624,000000,8323.51,8456.83,8246.20,8299.86,4636720000,0
^DJI,D,20090625,000000,8299.25,8512.60,8236.07,8472.40,4911240000,0
^DJI,D,20090626,000000,8468.54,8509.73,8364.17,8438.39,6076660000,0
^DJI,D,20090629,000000,8440.13,8569.59,8406.57,8529.38,4211760000,0
^DJI,D,20090630,000000,8528.93,8584.17,8369.99,8447.00,4627570000,0
^DJI,D,20090701,000000,8447.53,8610.32,8447.00,8504.06,3919400000,0
^DJI,D,20090702,000000,8503.00,8503.00,8260.41,8280.74,3931000000,0
^DJI,D,20090706,000000,8279.30,8364.02,8156.49,8324.87,4712580000,0
^DJI,D,20090707,000000,8324.95,8355.48,8138.51,8163.60,4673300000,0
^DJI,D,20090708,000000,8157.02,8259.05,8057.94,8178.41,5721780000,0
^DJI,D,20090709,000000,8179.01,8273.48,8117.27,8183.17,4347170000,0
^DJI,D,20090710,000000,8182.49,8216.65,8057.57,8146.52,3912080000,0
^DJI,D,20090713,000000,8146.82,8348.08,8106.16,8331.68,4499440000,0
^DJI,D,20090714,000000,8331.37,8407.48,8255.27,8359.49,4149030000,0
^DJI,D,20090715,000000,8363.95,8643.04,8363.95,8616.21,5238830000,0
^DJI,D,20090716,000000,8612.66,8750.28,8543.97,8711.82,4898640000,0
^DJI,D,20090717,000000,8711.89,8797.97,8638.81,8743.94,5141380000,0
^DJI,D,20090720,000000,8746.05,8884.43,8717.26,8848.15,4853150000,0
^DJI,D,20090721,000000,8848.15,8991.07,8780.82,8915.94,5309300000,0
^DJI,D,20090722,000000,8912.39,8993.48,8802.13,8930.23,4634100000,0
^DJI,D,20090723,000000,8882.31,9143.05,8837.95,9069.29,5761650000,0
^DJI,D,20090724,000000,9066.11,9144.48,8955.77,9093.24,4458300000,0
^DJI,D,20090727,000000,9093.09,9154.23,8996.58,9108.51,4631290000,0
^DJI,D,20090728,000000,9106.92,9154.76,8980.03,9096.72,5490350000,0
^DJI,D,20090729,000000,9092.34,9141.23,8967.26,9070.72,5178770000,0
^DJI,D,20090730,000000,9072.84,9298.13,9072.84,9214.84,6035180000,0
^DJI,D,20090731,000000,9154.61,9264.65,9081.30,9171.61,5139070000,0
^DJI,D,20090803,000000,9173.65,9342.11,9162.09,9286.56,5603440000,0
^DJI,D,20090804,000000,9285.05,9370.30,9207.21,9320.19,5713700000,0
^DJI,D,20090805,000000,9315.36,9374.38,9173.20,9280.97,7242120000,0
^DJI,D,20090806,000000,9277.19,9378.01,9168.44,9256.26,6753380000,0
^DJI,D,20090807,000000,9258.45,9466.89,9258.45,9370.07,6827089600,0
^DJI,D,20090810,000000,9368.41,9420.56,9249.99,9337.95,5406080000,0
^DJI,D,20090811,000000,9334.33,9351.86,9180.23,9241.45,5773160000,0
^DJI,D,20090812,000000,9236.06,9442.47,9199.80,9361.61,5498170000,0
^DJI,D,20090813,000000,9362.29,9448.97,9269.26,9398.19,5250660000,0
^DJI,D,20090814,000000,9398.04,9425.17,9214.47,9321.40,4940750000,0
^DJI,D,20090817,000000,9313.85,9313.85,9078.28,9135.34,4854970000,0
^DJI,D,20090818,000000,9134.36,9262.08,9124.08,9217.94,4198970000,0
^DJI,D,20090819,000000,9208.68,9333.34,9099.14,9279.16,4257000000,0
^DJI,D,20090820,000000,9278.55,9385.72,9237.52,9350.05,4893160000,0
^DJI,D,20090821,000000,9347.86,9549.19,9347.86,9505.96,5885550000,0
^DJI,D,20090824,000000,9506.18,9625.89,9442.17,9509.28,6302450000,0
^DJI,D,20090825,000000,9509.21,9646.53,9485.70,9539.29,5768740000,0
^DJI,D,20090826,000000,9538.61,9613.65,9446.71,9543.52,5080060000,0
^DJI,D,20090827,000000,9541.63,9629.98,9440.43,9580.63,5785880000,0
^DJI,D,20090828,000000,9582.74,9666.71,9476.63,9544.20,5785780000,0
^DJI,D,20090831,000000,9542.91,9552.97,9389.27,9496.28,5004560000,0
^DJI,D,20090901,000000,9492.32,9573.67,9275.15,9310.60,6862360000,0
^DJI,D,20090902,000000,9306.21,9378.77,9223.08,9280.67,5842730000,0
^DJI,D,20090903,000000,9282.03,9350.27,9252.93,9344.61,4624280000,0
^DJI,D,20090904,000000,9345.36,9465.37,9302.28,9441.27,4097370000,0
^DJI,D,20090908,000000,9440.13,9564.45,9402.80,9497.34,5235160000,0
^DJI,D,20090909,000000,9496.59,9604.43,9435.45,9547.22,5202550000,0
^DJI,D,20090910,000000,9546.54,9666.55,9479.20,9627.48,5191380000,0
^DJI,D,20090911,000000,9625.44,9698.67,9532.11,9605.41,4922600000,0
^DJI,D,20090914,000000,9598.08,9662.10,9492.96,9626.80,4979610000,0
^DJI,D,20090915,000000,9626.42,9745.91,9553.80,9683.41,6185620000,0
^DJI,D,20090916,000000,9683.71,9837.05,9648.95,9791.71,6793529600,0
^DJI,D,20090917,000000,9789.82,9896.38,9706.23,9783.92,6668110000,0
^DJI,D,20090918,000000,9784.75,9898.57,9751.27,9820.20,5607970000,0
^DJI,D,20090921,000000,9818.61,9846.12,9688.40,9778.86,4615280000,0
^DJI,D,20090922,000000,9779.61,9890.71,9742.96,9829.87,5246600000,0
^DJI,D,20090923,000000,9830.63,9937.72,9724.90,9748.55,5531930000,0
^DJI,D,20090924,000000,9749.99,9836.82,9637.53,9707.44,5505610000,0
^DJI,D,20090925,000000,9706.68,9781.73,9605.19,9665.19,4507090000,0
^DJI,D,20090928,000000,9663.23,9861.39,9658.09,9789.36,3726950000,0
^DJI,D,20090929,000000,9789.74,9861.99,9705.10,9742.20,4949900000,0
^DJI,D,20090930,000000,9741.83,9817.17,9583.04,9712.28,5998860000,0
^DJI,D,20091001,000000,9711.60,9714.70,9482.98,9509.28,5791450000,0
^DJI,D,20091002,000000,9507.62,9571.71,9378.77,9487.67,5583240000,0
^DJI,D,20091005,000000,9488.73,9640.33,9449.81,9599.75,4313310000,0
^DJI,D,20091006,000000,9601.26,9793.37,9601.26,9731.25,5029840000,0
^DJI,D,20091007,000000,9725.69,9782.56,9634.96,9725.58,4238220000,0
^DJI,D,20091008,000000,9728.22,9872.50,9709.78,9786.87,4988400000,0
^DJI,D,20091009,000000,9786.04,9890.41,9731.32,9864.94,3763780000,0
^DJI,D,20091012,000000,9865.24,9978.07,9814.45,9885.80,3710430000,0
^DJI,D,20091013,000000,9883.98,9935.53,9780.90,9871.06,4320480000,0
^DJI,D,20091014,000000,9873.55,10064.98,9873.55,10015.86,5406420000,0
^DJI,D,20091015,000000,10014.88,10087.43,9916.93,10062.94,5369780000,0
^DJI,D,20091016,000000,10061.36,10072.62,9884.51,9995.91,4894740000,0
^DJI,D,20091019,000000,9996.67,10146.61,9967.49,10092.19,4619240000,0
^DJI,D,20091020,000000,10092.42,10157.26,9952.98,10041.48,5396930000,0
^DJI,D,20091021,000000,10038.84,10157.94,9909.83,9949.36,5616290000,0
^DJI,D,20091022,000000,9946.18,10133.08,9879.07,10081.31,5192410000,0
^DJI,D,20091023,000000,10099.90,10138.59,9908.70,9972.18,4767460000,0
^DJI,D,20091026,000000,9972.33,10107.99,9817.55,9867.96,6363380000,0
^DJI,D,20091027,000000,9868.34,9994.55,9802.36,9882.17,5337380000,0
^DJI,D,20091028,000000,9881.11,9940.89,9723.31,9762.69,6600350000,0
^DJI,D,20091029,000000,9762.91,9996.67,9762.91,9962.58,5595040000,0
^DJI,D,20091030,000000,9961.52,9980.19,9664.89,9712.73,6512420000,0
^DJI,D,20091102,000000,9712.13,9883.68,9647.06,9789.44,6202640000,0
^DJI,D,20091103,000000,9787.47,9844.84,9649.78,9771.91,5487500000,0
^DJI,D,20091104,000000,9767.30,9962.35,9745.76,9802.14,5635510000,0
^DJI,D,20091105,000000,9807.80,10043.75,9807.80,10005.96,4848350000,0
^DJI,D,20091106,000000,10001.35,10077.08,9898.49,10023.42,4277130000,0
^DJI,D,20091109,000000,10020.62,10248.93,10020.62,10026.94,4460030000,0
^DJI,D,20091110,000000,10223.01,10300.33,10148.12,10246.97,4394770000,0
^DJI,D,20091111,000000,10247.42,10357.38,10217.19,10291.26,4286700000,0
^DJI,D,20091112,000000,10289.82,10341.21,10157.64,10197.47,4160250000,0
^DJI,D,20091113,000000,10197.85,10332.29,10162.93,10270.47,3792610000,0
^DJI,D,20091116,000000,10267.53,10465.83,10267.53,10406.96,4565850000,0
^DJI,D,20091117,000000,10404.77,10465.76,10318.69,10437.42,3824070000,0
^DJI,D,20091118,000000,10426.27,10471.28,10330.33,10426.31,4293340000,0
^DJI,D,20091119,000000,10425.33,10425.33,10226.41,10332.44,4178030000,0
^DJI,D,20091120,000000,10327.91,10377.41,10237.60,10318.16,3751230000,0
^DJI,D,20091123,000000,10320.13,10524.40,10320.13,10450.95,3827920000,0
^DJI,D,20091124,000000,10451.25,10488.66,10335.62,10433.71,3700820000,0
^DJI,D,20091125,000000,10432.96,10513.60,10385.65,10464.40,3036350000,0
^DJI,D,20091127,000000,10452.23,10452.23,10179.33,10309.92,2362910000,0
^DJI,D,20091130,000000,10309.77,10394.34,10238.05,10344.84,3895520000,0
^DJI,D,20091201,000000,10343.82,10537.03,10343.82,10471.58,4249310000,0
^DJI,D,20091202,000000,10470.44,10537.63,10386.03,10452.68,3941340000,0
^DJI,D,20091203,000000,10455.63,10533.55,10338.49,10366.15,4810030000,0
^DJI,D,20091204,000000,10368.57,10549.04,10285.44,10388.90,5781140000,0
^DJI,D,20091207,000000,10386.86,10478.23,10321.11,10390.11,4103360000,0
^DJI,D,20091208,000000,10385.42,10385.42,10216.44,10285.97,4748030000,0
^DJI,D,20091209,000000,10282.85,10377.11,10207.29,10337.05,4115410000,0
^DJI,D,20091210,000000,10336.00,10479.06,10332.14,10405.83,3996490000,0
^DJI,D,20091211,000000,10403.41,10516.47,10385.42,10471.50,3791090000,0
^DJI,D,20091214,000000,10471.28,10566.88,10431.60,10501.05,4548490000,0
^DJI,D,20091215,000000,10499.31,10542.09,10380.96,10452.00,5045100000,0
^DJI,D,20091216,000000,10449.81,10552.75,10401.90,10441.12,4829820000,0
^DJI,D,20091217,000000,10439.99,10439.99,10279.39,10308.26,7615070400,0
^DJI,D,20091218,000000,10309.39,10412.55,10237.75,10328.89,6325890000,0
^DJI,D,20091221,000000,10330.10,10489.41,10330.10,10414.14,3977340000,0
^DJI,D,20091222,000000,10414.67,10511.56,10399.33,10464.93,3641130000,0
^DJI,D,20091223,000000,10464.32,10520.93,10409.00,10466.44,3166870000,0
^DJI,D,20091224,000000,10467.12,10541.26,10450.95,10520.10,1267710000,0
^DJI,D,20091228,000000,10517.91,10550.78,10517.91,10547.07,2716400000,0
^DJI,D,20091229,000000,10547.83,10605.65,10518.59,10545.41,2491020000,0
^DJI,D,20091230,000000,10544.36,10583.28,10470.75,10548.51,2277300000,0
^DJI,D,20091231,000000,10548.51,10578.74,10420.56,10428.05,2076990000,0
^DJI,D,20100104,000000,10430.69,10641.62,10430.69,10583.96,3991400000,0
^DJI,D,20100105,000000,10584.56,10647.14,10468.86,10572.02,2491020000,0
^DJI,D,20100106,000000,10564.72,10655.22,10488.28,10573.68,4972660000,0
^DJI,D,20100107,000000,10571.11,10655.60,10471.73,10606.86,5270680000,0
^DJI,D,20100108,000000,10606.40,10653.11,10509.74,10618.19,4389590000,0
^DJI,D,20100111,000000,10620.31,10739.87,10538.91,10663.99,4255780000,0
^DJI,D,20100112,000000,10662.86,10701.48,10523.35,10627.26,4716160000,0
^DJI,D,20100113,000000,10628.09,10747.12,10569.07,10680.77,4170360000,0
^DJI,D,20100114,000000,10680.16,10767.15,10619.02,10710.55,3915200000,0
^DJI,D,20100115,000000,10706.99,10736.54,10529.09,10609.65,4758730000,0
^DJI,D,20100119,000000,10608.37,10763.45,10555.47,10725.43,4724830000,0
^DJI,D,20100120,000000,10719.69,10719.69,10492.36,10603.15,4810560000,0
^DJI,D,20100121,000000,10603.91,10651.14,10334.18,10389.88,6874289600,0
^DJI,D,20100122,000000,10389.58,10450.04,10133.15,10172.98,6208650000,0
^DJI,D,20100125,000000,10175.10,10316.65,10135.95,10196.86,4481390000,0
^DJI,D,20100126,000000,10195.35,10323.00,10102.17,10194.29,4731910000,0
^DJI,D,20100127,000000,10194.29,10294.13,10060.98,10236.16,5319120000,0
^DJI,D,20100128,000000,10236.92,10310.68,10023.80,10120.46,5452400000,0
^DJI,D,20100129,000000,10122.04,10272.29,10014.35,10067.33,5412850000,0
^DJI,D,20100201,000000,10068.99,10227.24,10068.99,10185.53,4077610000,0
^DJI,D,20100202,000000,10186.13,10333.35,10138.75,10296.85,4749540000,0
^DJI,D,20100203,000000,10291.73,10356.86,10192.03,10270.55,4285450000,0
^DJI,D,20100204,000000,10273.12,10273.12,9984.35,10002.18,5859690000,0
^DJI,D,20100205,000000,10003.69,10078.89,9822.84,10012.23,6438900000,0
^DJI,D,20100208,000000,10005.43,10059.24,9882.85,9908.39,4089820000,0
^DJI,D,20100209,000000,9910.28,10154.24,9910.28,10058.64,5114260000,0
^DJI,D,20100210,000000,10055.46,10120.15,9946.26,10038.38,4251450000,0
^DJI,D,20100211,000000,10037.85,10184.85,9963.19,10144.19,4400870000,0
^DJI,D,20100212,000000,10137.23,10140.18,9962.13,10099.14,4160680000,0
^DJI,D,20100216,000000,10100.81,10292.62,10100.81,10268.81,4080770000,0
^DJI,D,20100217,000000,10261.48,10366.83,10223.16,10309.24,4259230000,0
^DJI,D,20100218,000000,10309.39,10416.79,10255.58,10392.90,3878620000,0
^DJI,D,20100219,000000,10387.77,10459.18,10316.50,10402.35,3944280000,0
^DJI,D,20100222,000000,10402.43,10468.55,10333.05,10383.38,3814440000,0
^DJI,D,20100223,000000,10383.16,10430.16,10239.34,10282.41,4521050000,0
^DJI,D,20100224,000000,10284.00,10416.94,10271.61,10374.16,4168360000,0
^DJI,D,20100225,000000,10366.60,10366.60,10155.75,10321.03,4521130000,0
^DJI,D,20100226,000000,10321.41,10391.24,10250.45,10325.26,3945190000,0
^DJI,D,20100301,000000,10326.10,10444.60,10320.05,10403.79,3847640000,0
^DJI,D,20100302,000000,10404.16,10493.80,10359.80,10405.98,4134680000,0
^DJI,D,20100303,000000,10406.28,10496.22,10359.58,10396.76,3951320000,0
^DJI,D,20100304,000000,10396.53,10484.05,10363.88,10444.14,3945010000,0
^DJI,D,20100305,000000,10445.13,10587.13,10445.13,10566.20,4133000000,0
^DJI,D,20100308,000000,10563.78,10632.48,10500.90,10552.52,3774680000,0
^DJI,D,20100309,000000,10552.24,10637.46,10493.49,10564.38,5185570000,0
^DJI,D,20100310,000000,10560.13,10639.05,10502.64,10567.33,5469120000,0
^DJI,D,20100311,000000,10560.98,10626.73,10489.87,10611.84,4669060000,0
^DJI,D,20100312,000000,10611.77,10690.90,10561.66,10624.69,4928160000,0
^DJI,D,20100315,000000,10623.41,10680.32,10540.65,10642.15,4164110000,0
^DJI,D,20100316,000000,10642.53,10717.42,10594.16,10685.98,4369770000,0
^DJI,D,20100317,000000,10686.36,10787.86,10658.10,10733.67,4963200000,0
^DJI,D,20100318,000000,10733.44,10821.49,10686.89,10779.17,4234510000,0
^DJI,D,20100319,000000,10780.00,10869.55,10665.35,10741.98,5212410000,0
^DJI,D,20100322,000000,10741.00,10836.68,10672.23,10785.89,4261680000,0
^DJI,D,20100323,000000,10787.18,10906.06,10752.41,10888.83,4411640000,0
^DJI,D,20100324,000000,10887.62,10925.48,10788.77,10836.15,4705750000,0
^DJI,D,20100325,000000,10837.51,10985.26,10818.77,10841.21,5668900000,0
^DJI,D,20100326,000000,10841.29,10934.85,10801.84,10850.36,4708420000,0
^DJI,D,20100329,000000,10849.23,10954.43,10827.91,10895.86,4375580000,0
^DJI,D,20100330,000000,10895.02,10968.56,10837.21,10907.42,4085000000,0
